onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
25.994	n/a	12997	seqLearning_start	91	n/a	n/a	8
32.256	n/a	16128	learningBlock_1	31	n/a	n/a	8
32.284	n/a	16142	dot_no1_ON	11	n/a	n/a	8
32.872	n/a	16436	dot_no1_OFF	21	n/a	n/a	8
34.192	n/a	17096	dot_no6_ON	16	n/a	n/a	8
34.772	n/a	17386	dot_no6_OFF	26	n/a	n/a	8
36.092	n/a	18046	dot_no4_ON	14	n/a	n/a	8
36.672	n/a	18336	dot_no4_OFF	24	n/a	n/a	8
37.992	n/a	18996	dot_no2_ON	12	n/a	n/a	8
38.572	n/a	19286	dot_no2_OFF	22	n/a	n/a	8
39.892	n/a	19946	dot_no7_ON	17	n/a	n/a	8
40.472	n/a	20236	dot_no7_OFF	27	n/a	n/a	8
41.792	n/a	20896	dot_no3_ON	13	n/a	n/a	8
42.372	n/a	21186	dot_no3_OFF	23	n/a	n/a	8
43.692	n/a	21846	dot_no8_ON	18	n/a	n/a	8
44.272	n/a	22136	dot_no8_OFF	28	n/a	n/a	8
45.592	n/a	22796	dot_no5_ON	15	n/a	n/a	8
46.172	n/a	23086	dot_no5_OFF	25	n/a	n/a	8
47.492	n/a	23746	dot_no2_ON	12	n/a	n/a	8
48.072	n/a	24036	dot_no2_OFF	22	n/a	n/a	8
49.392	n/a	24696	dot_no7_ON	17	n/a	n/a	8
49.972	n/a	24986	dot_no7_OFF	27	1-4-6-8-3-7-2-5-8-3	1-6-4-2-7-3-8-5-2-7	8
81.506	n/a	40753	learningBlock_2	32	n/a	n/a	8
81.514	n/a	40757	dot_no1_ON	11	n/a	n/a	8
82.094	n/a	41047	dot_no1_OFF	21	n/a	n/a	8
83.414	n/a	41707	dot_no6_ON	16	n/a	n/a	8
83.994	n/a	41997	dot_no6_OFF	26	n/a	n/a	8
85.314	n/a	42657	dot_no4_ON	14	n/a	n/a	8
85.894	n/a	42947	dot_no4_OFF	24	n/a	n/a	8
87.214	n/a	43607	dot_no2_ON	12	n/a	n/a	8
87.794	n/a	43897	dot_no2_OFF	22	n/a	n/a	8
89.114	n/a	44557	dot_no7_ON	17	n/a	n/a	8
89.694	n/a	44847	dot_no7_OFF	27	n/a	n/a	8
91.014	n/a	45507	dot_no3_ON	13	n/a	n/a	8
91.594	n/a	45797	dot_no3_OFF	23	n/a	n/a	8
92.914	n/a	46457	dot_no8_ON	18	n/a	n/a	8
93.494	n/a	46747	dot_no8_OFF	28	n/a	n/a	8
94.824	n/a	47412	dot_no5_ON	15	n/a	n/a	8
95.404	n/a	47702	dot_no5_OFF	25	n/a	n/a	8
96.724	n/a	48362	dot_no2_ON	12	n/a	n/a	8
