Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAB055BPR,143222,132,1,n/a
NDARAB348EWR,142652,132,1,n/a
NDARAB458VK9,213464,132,1,n/a
NDARAB756JDJ,NaN,NaN,0,n/a
NDARAD224CRB,143364,132,1,n/a
NDARAE301XTM,148290,132,1,n/a
NDARAE877NER,237283,132,1,n/a
NDARAT680GJA,234053,132,1,n/a
NDARAX277ATU,205560,132,1,n/a
NDARAY283AU1,145171,132,1,n/a
NDARBK106KRH,222167,132,1,n/a
NDARBM197EFF,241879,132,1,n/a
NDARCA578CEB,146670,132,1,n/a
NDARCH628LKW,302478,132,1,n/a
NDARCJ011TTG,211819,132,1,n/a
NDARCL008HLA,222497,132,1,n/a
NDARCR594JN0,146207,132,1,n/a
NDARDV865ENP,224682,132,1,n/a
NDARDZ147ETZ,174279,132,1,n/a
NDARDZ425JVB,245660,132,1,n/a
NDARFA780CUG,249948,132,1,n/a
NDARFD453NPR,197261,132,1,n/a
NDARFD552FRH,256482,132,1,n/a
NDARFL793LDE,165325,132,1,n/a
NDARFR301KKP,223141,132,1,n/a
NDARFU786BN4,205595,132,1,n/a
NDARFX455JFY,145823,132,1,n/a
NDARFX710UZA,146023,132,1,n/a
NDARGE994BMX,148912,132,1,n/a
NDARGH592NZ2,221094,132,1,n/a
NDARGP191YHN,143798,132,1,n/a
NDARGV436PFT,142036,132,1,n/a
NDARGZ553TMQ,280863,132,1,n/a
NDARHF545HFW,179879,132,1,n/a
NDARHP039DBU,141559,132,1,n/a
NDARHT774ZK1,162081,132,1,n/a
NDARJA737FAJ,150552,132,1,n/a
NDARJA830BYV,146775,132,1,n/a
NDARJG687YYX,140849,132,1,n/a
NDARJG740PM8,117112,132,1,n/a
NDARJJ817UP1,248713,132,1,n/a
NDARKB614KGY,147271,132,1,n/a
NDARKG697CEW,346867,132,1,n/a
NDARKK597VDH,NaN,NaN,0,n/a
NDARKM250ET5,142312,132,1,n/a
NDARKT952ML4,238404,132,1,n/a
NDARKZ085UKQ,138350,132,1,n/a
NDARLB581AXF,176452,132,1,n/a
NDARLJ168LXY,188291,132,1,n/a
NDARLT314TWP,233424,132,1,n/a
NDARLV155RW0,181320,132,1,n/a
NDARLW312JT8,142955,132,1,n/a
NDARMA154FAK,235657,132,1,n/a
NDARMH364EMW,175916,132,1,n/a
NDARMW088NNR,139096,132,1,n/a
NDARNE729PN2,227702,132,1,n/a
NDARNE906EJA,228960,132,1,n/a
NDARNJ899HW7,140180,132,1,n/a
NDARNK489GNR,179350,132,1,n/a
NDARNL587LVL,241921,132,1,n/a
NDARPG847LB8,140823,132,1,n/a
NDARPM572ZZV,271703,132,1,n/a
NDARPY297MD8,223109,132,1,n/a
NDARRZ606EDP,129271,132,1,n/a
NDARTC710UM1,138699,132,1,n/a
NDARTN483XE4,223843,132,1,n/a
NDARTU644WHZ,140211,132,1,n/a
NDARTV107XD4,149368,132,1,n/a
NDARTY549YDG,141590,132,1,n/a
NDARUC022JWT,138618,132,1,n/a
NDARUL454XRE,236367,132,1,n/a
NDARUP067TM8,259209,132,1,n/a
NDARVD194JX2,164275,132,1,n/a
NDARVK847ZRT,146834,132,1,n/a
NDARVP109DF0,229315,132,1,n/a
NDARVZ525AA0,191362,132,1,n/a
NDARWB782FLR,138474,132,1,n/a
NDARWD911WBU,158017,132,1,n/a
NDARWF086XF8,247155,132,1,n/a
NDARWM683XYZ,143856,132,1,n/a
NDARWN424BPK,139738,132,1,n/a
NDARWN709HA2,235268,132,1,n/a
NDARWR448MER,258985,132,1,n/a
NDARWV452YZN,225046,132,1,n/a
NDARWV938NKD,292272,132,1,n/a
NDARWX173EFW,241535,132,1,n/a
NDARWX605LAD,290685,132,1,n/a
NDARXE542EMB,114989,132,1,n/a
NDARYA955CY1,223232,132,1,n/a
NDARYJ301DYN,151844,132,1,n/a
NDARYL090TGH,254862,132,1,n/a
NDARYN152YMW,248442,132,1,n/a
NDARYW984FLT,264607,132,1,n/a
NDARYZ986HEW,203157,132,1,n/a
NDARZG081LYG,237708,132,1,n/a
NDARZR538EZH,187640,132,1,n/a
NDARZY224TFX,223241,132,1,n/a
NDARAN262WK6,NaN,NaN,0,n/a
NDARBN611GRA,NaN,NaN,0,n/a
NDARCN500KJG,NaN,NaN,0,n/a
NDAREW661NZJ,NaN,NaN,0,n/a
NDARGP399TDM,NaN,NaN,0,n/a
NDARHW575ZJ5,NaN,NaN,0,n/a
NDARKC978MR4,NaN,NaN,0,n/a
NDARKN175HWB,NaN,NaN,0,n/a
NDARLY947EXR,NaN,NaN,0,n/a
NDARMA598JTX,NaN,NaN,0,n/a
NDARTA344CCA,NaN,NaN,0,n/a
NDARTH433TE0,NaN,NaN,0,n/a
NDARTT383DPY,NaN,NaN,0,n/a
NDARTT979FDD,NaN,NaN,0,n/a
NDARTV776ZJ8,NaN,NaN,0,n/a
