Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAB055BPR,82697,4,1,n/a
NDARAB348EWR,82713,4,1,n/a
NDARAB458VK9,84806,4,1,n/a
NDARAB756JDJ,183084,7,1,n/a
NDARAD224CRB,83183,4,1,n/a
NDARAE301XTM,82299,4,1,n/a
NDARAE877NER,84576,4,1,n/a
NDARAT680GJA,111414,7,1,n/a
NDARAX277ATU,82818,4,1,n/a
NDARAY283AU1,82271,4,1,n/a
NDARBK106KRH,83987,4,1,n/a
NDARBM197EFF,83454,4,1,n/a
NDARCA578CEB,82262,4,1,n/a
NDARCH628LKW,83755,4,1,n/a
NDARCJ011TTG,83990,4,1,n/a
NDARCL008HLA,83732,4,1,n/a
NDARCR594JN0,82724,4,1,n/a
NDARDV865ENP,83751,4,1,n/a
NDARDZ147ETZ,82336,4,1,n/a
NDARDZ425JVB,NaN,NaN,0,n/a
NDARFA780CUG,84782,4,1,n/a
NDARFD453NPR,82920,4,1,n/a
NDARFD552FRH,82961,4,1,n/a
NDARFL793LDE,82286,4,1,n/a
NDARFR301KKP,84029,4,1,n/a
NDARFU786BN4,82954,4,1,n/a
NDARFX455JFY,82335,4,1,n/a
NDARFX710UZA,83151,4,1,n/a
NDARGE994BMX,82282,4,1,n/a
NDARGH592NZ2,85036,4,1,n/a
NDARGP191YHN,82665,4,1,n/a
NDARGV436PFT,82288,4,1,n/a
NDARGZ553TMQ,85041,4,1,n/a
NDARHF545HFW,82270,4,1,n/a
NDARHP039DBU,82288,4,1,n/a
NDARHT774ZK1,82332,4,1,n/a
NDARJA737FAJ,82673,4,1,n/a
NDARJA830BYV,82667,4,1,n/a
NDARJG687YYX,82894,4,1,n/a
NDARJG740PM8,82270,4,1,n/a
NDARJJ817UP1,84505,4,1,n/a
NDARKB614KGY,82761,4,1,n/a
NDARKG697CEW,85325,4,1,n/a
NDARKK597VDH,NaN,NaN,0,n/a
NDARKM250ET5,82261,4,1,n/a
NDARKT952ML4,83788,4,1,n/a
NDARKZ085UKQ,82339,4,1,n/a
NDARLB581AXF,82695,4,1,n/a
NDARLJ168LXY,83753,4,1,n/a
NDARLT314TWP,84031,4,1,n/a
NDARLV155RW0,113327,7,1,n/a
NDARLW312JT8,83007,4,1,n/a
NDARMA154FAK,83990,4,1,n/a
NDARMH364EMW,107595,7,1,n/a
NDARMW088NNR,82256,4,1,n/a
NDARNE729PN2,82752,4,1,n/a
NDARNE906EJA,83971,4,1,n/a
NDARNJ899HW7,82277,4,1,n/a
NDARNK489GNR,83760,4,1,n/a
NDARNL587LVL,129870,7,1,n/a
NDARPG847LB8,82683,4,1,n/a
NDARPM572ZZV,NaN,NaN,0,n/a
NDARPY297MD8,110811,7,1,n/a
NDARRZ606EDP,82275,4,1,n/a
NDARTC710UM1,82295,4,1,n/a
NDARTN483XE4,85142,4,1,n/a
NDARTU644WHZ,82344,4,1,n/a
NDARTV107XD4,82687,4,1,n/a
NDARTY549YDG,82255,4,1,n/a
NDARUC022JWT,82272,4,1,n/a
NDARUL454XRE,82734,4,1,n/a
NDARUP067TM8,83428,4,1,n/a
NDARVD194JX2,82689,4,1,n/a
NDARVK847ZRT,82683,4,1,n/a
NDARVP109DF0,84757,4,1,n/a
NDARVZ525AA0,84045,4,1,n/a
NDARWB782FLR,82695,4,1,n/a
NDARWD911WBU,82292,4,1,n/a
NDARWF086XF8,82953,4,1,n/a
NDARWM683XYZ,82266,4,1,n/a
NDARWN424BPK,82285,4,1,n/a
NDARWN709HA2,83227,4,1,n/a
NDARWR448MER,83403,4,1,n/a
NDARWV452YZN,84031,4,1,n/a
NDARWV938NKD,NaN,NaN,0,n/a
NDARWX173EFW,85063,4,1,n/a
NDARWX605LAD,83763,4,1,n/a
NDARXE542EMB,85048,4,1,n/a
NDARYA955CY1,84799,4,1,n/a
NDARYJ301DYN,82338,4,1,n/a
NDARYL090TGH,83719,4,1,n/a
NDARYN152YMW,83962,4,1,n/a
NDARYW984FLT,83970,4,1,n/a
NDARYZ986HEW,83463,4,1,n/a
NDARZG081LYG,83993,4,1,n/a
NDARZR538EZH,83432,4,1,n/a
NDARZY224TFX,84046,4,1,n/a
NDARAN262WK6,NaN,NaN,0,n/a
NDARBN611GRA,NaN,NaN,0,n/a
NDARCN500KJG,84815,3,1,n/a
NDAREW661NZJ,NaN,NaN,0,n/a
NDARGP399TDM,NaN,NaN,0,n/a
NDARHW575ZJ5,NaN,NaN,0,n/a
NDARKC978MR4,NaN,NaN,0,n/a
NDARKN175HWB,NaN,NaN,0,n/a
NDARLY947EXR,NaN,NaN,0,n/a
NDARMA598JTX,240570,5,1,n/a
NDARTA344CCA,NaN,NaN,0,n/a
NDARTH433TE0,118691,5,1,n/a
NDARTT383DPY,NaN,NaN,0,n/a
NDARTT979FDD,NaN,NaN,0,n/a
NDARTV776ZJ8,NaN,NaN,0,n/a
NDARUD306BB0,NaN,NaN,0,n/a
NDARUK101YT3,NaN,NaN,0,n/a
NDARUT651WFC,NaN,NaN,0,n/a
NDARYN474PEK,NaN,NaN,0,n/a
NDARYZ871DXQ,NaN,NaN,0,n/a
NDARZC058BA5,NaN,NaN,0,n/a
NDARAB708LM5,NaN,NaN,0,n/a
NDARCP292KPA,128272,5,1,n/a
NDARDE827UF0,123837,5,1,n/a
NDAREC277JCP,97449,5,1,n/a
NDARFG118DW3,NaN,NaN,0,n/a
NDARFX626DFH,NaN,NaN,0,n/a
NDARHN482HPM,NaN,NaN,0,n/a
NDARKN346XZH,101312,5,1,n/a
NDARKT032RYR,129257,5,1,n/a
NDARNB674VMY,NaN,NaN,0,n/a
NDARPH474YF3,302653,5,1,n/a
NDARRD943ZWU,98891,5,1,n/a
NDARRV688GUX,136440,5,1,n/a
NDARRW643DHJ,154148,5,1,n/a
NDARRY126FA5,NaN,NaN,0,n/a
NDARVN270UU2,95489,5,1,n/a
NDARWT694TXM,100505,5,1,n/a
