Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAB055BPR,153587,109,1,n/a
NDARAB348EWR,NaN,NaN,0,n/a
NDARAB458VK9,152302,109,1,n/a
NDARAB756JDJ,NaN,NaN,0,n/a
NDARAD224CRB,175109,109,1,n/a
NDARAE301XTM,159537,109,1,n/a
NDARAE877NER,181477,109,1,n/a
NDARAT680GJA,127876,109,1,n/a
NDARAX277ATU,210179,109,1,n/a
NDARAY283AU1,135713,109,1,n/a
NDARBK106KRH,191228,109,1,n/a
NDARBM197EFF,165302,109,1,n/a
NDARCA578CEB,NaN,NaN,0,n/a
NDARCH628LKW,NaN,NaN,0,n/a
NDARCJ011TTG,205126,125,1,n/a
NDARCL008HLA,186578,109,1,n/a
NDARCR594JN0,195835,109,1,n/a
NDARDV865ENP,133226,109,1,n/a
NDARDZ147ETZ,NaN,NaN,0,n/a
NDARDZ425JVB,209153,109,1,n/a
NDARFA780CUG,NaN,NaN,0,n/a
NDARFD453NPR,NaN,NaN,0,n/a
NDARFD552FRH,156853,109,1,n/a
NDARFL793LDE,NaN,NaN,0,n/a
NDARFR301KKP,NaN,NaN,0,n/a
NDARFU786BN4,232804,109,1,n/a
NDARFX455JFY,NaN,NaN,0,n/a
NDARFX710UZA,227058,109,1,n/a
NDARGE994BMX,160091,109,1,n/a
NDARGH592NZ2,147828,109,1,n/a
NDARGP191YHN,142512,109,1,n/a
NDARGV436PFT,115067,109,1,n/a
NDARGZ553TMQ,130352,109,1,n/a
NDARHF545HFW,NaN,NaN,0,n/a
NDARHP039DBU,183935,109,1,n/a
NDARHT774ZK1,NaN,NaN,0,n/a
NDARJA737FAJ,152886,109,1,n/a
NDARJA830BYV,128987,109,1,n/a
NDARJG687YYX,150813,109,1,n/a
NDARJG740PM8,156113,109,1,n/a
NDARJJ817UP1,131952,109,1,n/a
NDARKB614KGY,135009,109,1,n/a
NDARKG697CEW,175703,109,1,n/a
NDARKK597VDH,316157,109,1,n/a
NDARKM250ET5,NaN,NaN,0,n/a
NDARKT952ML4,201154,109,1,n/a
NDARKZ085UKQ,NaN,NaN,0,n/a
NDARLB581AXF,NaN,NaN,0,n/a
NDARLJ168LXY,124252,109,1,n/a
NDARLT314TWP,187877,109,1,n/a
NDARLV155RW0,NaN,NaN,0,n/a
NDARLW312JT8,132913,109,1,n/a
NDARMA154FAK,228230,109,1,n/a
NDARMH364EMW,NaN,NaN,0,n/a
NDARMW088NNR,135516,109,1,n/a
NDARNE729PN2,NaN,NaN,0,n/a
NDARNE906EJA,NaN,NaN,0,n/a
NDARNJ899HW7,150537,109,1,n/a
NDARNK489GNR,174303,109,1,n/a
NDARNL587LVL,171153,109,1,n/a
NDARPG847LB8,158213,109,1,n/a
NDARPM572ZZV,147127,109,1,n/a
NDARPY297MD8,133502,109,1,n/a
NDARRZ606EDP,176986,109,1,n/a
NDARTC710UM1,134288,109,1,n/a
NDARTN483XE4,250430,109,1,n/a
NDARTU644WHZ,159035,109,1,n/a
NDARTV107XD4,NaN,NaN,0,n/a
NDARTY549YDG,NaN,NaN,0,n/a
NDARUC022JWT,104464,109,1,n/a
NDARUL454XRE,156696,109,1,n/a
NDARUP067TM8,NaN,NaN,0,n/a
NDARVD194JX2,152639,109,1,n/a
