Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAB055BPR,179583,14,1,n/a
NDARAB348EWR,216909,30,1,n/a
NDARAB458VK9,219104,14,1,n/a
NDARAB756JDJ,205179,14,1,n/a
NDARAD224CRB,175613,14,1,n/a
NDARAE301XTM,179059,14,1,n/a
NDARAE877NER,175904,14,1,n/a
NDARAT680GJA,231955,14,1,n/a
NDARAX277ATU,186553,14,1,n/a
NDARAY283AU1,173711,14,1,n/a
NDARBK106KRH,211704,14,1,n/a
NDARBM197EFF,176304,14,1,n/a
NDARCA578CEB,177489,14,1,n/a
NDARCH628LKW,175302,14,1,n/a
NDARCJ011TTG,175878,14,1,n/a
NDARCL008HLA,173454,14,1,n/a
NDARCR594JN0,174062,14,1,n/a
NDARDV865ENP,179329,14,1,n/a
NDARDZ147ETZ,193335,14,1,n/a
NDARDZ425JVB,228404,14,1,n/a
NDARFA780CUG,176878,14,1,n/a
NDARFD453NPR,216804,14,1,n/a
NDARFD552FRH,177428,14,1,n/a
NDARFL793LDE,172286,14,1,n/a
NDARFR301KKP,176953,14,1,n/a
NDARFU786BN4,221354,14,1,n/a
NDARFX455JFY,173558,14,1,n/a
NDARFX710UZA,231258,14,1,n/a
NDARGE994BMX,173464,14,1,n/a
NDARGH592NZ2,175902,14,1,n/a
NDARGP191YHN,176237,14,1,n/a
NDARGV436PFT,173213,14,1,n/a
NDARGZ553TMQ,177879,14,1,n/a
NDARHF545HFW,172637,14,1,n/a
NDARHP039DBU,172962,14,1,n/a
NDARHT774ZK1,170937,14,1,n/a
NDARJA737FAJ,174286,14,1,n/a
NDARJA830BYV,173610,14,1,n/a
NDARJG687YYX,218934,14,1,n/a
NDARJG740PM8,427569,14,1,n/a
NDARJJ817UP1,212955,14,1,n/a
NDARKB614KGY,170511,14,1,n/a
NDARKG697CEW,229054,14,1,n/a
NDARKK597VDH,201203,14,1,n/a
NDARKM250ET5,171387,14,1,n/a
NDARKT952ML4,188953,14,1,n/a
NDARKZ085UKQ,171937,14,1,n/a
NDARLB581AXF,183836,14,1,n/a
NDARLJ168LXY,179328,14,1,n/a
NDARLT314TWP,179903,14,1,n/a
NDARLV155RW0,187727,14,1,n/a
NDARLW312JT8,215510,14,1,n/a
NDARMA154FAK,274655,14,1,n/a
NDARMH364EMW,175779,14,1,n/a
NDARMW088NNR,171161,14,1,n/a
NDARNE729PN2,179778,14,1,n/a
NDARNE906EJA,322769,45,1,n/a
NDARNJ899HW7,174085,14,1,n/a
NDARNK489GNR,206905,14,1,n/a
NDARNL587LVL,186478,14,1,n/a
NDARPG847LB8,174687,14,1,n/a
NDARPM572ZZV,185302,14,1,n/a
NDARPY297MD8,183879,14,1,n/a
NDARRZ606EDP,196062,14,1,n/a
NDARTC710UM1,172111,14,1,n/a
NDARTN483XE4,179979,14,1,n/a
NDARTU644WHZ,199185,14,1,n/a
NDARTV107XD4,173862,14,1,n/a
NDARTY549YDG,175609,14,1,n/a
NDARUC022JWT,170737,14,1,n/a
NDARUL454XRE,176626,14,1,n/a
NDARUP067TM8,206079,14,1,n/a
NDARVD194JX2,174187,14,1,n/a
NDARVK847ZRT,196360,14,1,n/a
NDARVP109DF0,181128,14,1,n/a
NDARVZ525AA0,199454,14,1,n/a
NDARWB782FLR,181534,14,1,n/a
NDARWD911WBU,172388,14,1,n/a
NDARWF086XF8,184879,14,1,n/a
NDARWM683XYZ,201121,36,1,n/a
NDARWN424BPK,177386,14,1,n/a
NDARWN709HA2,181729,14,1,n/a
NDARWR448MER,182728,14,1,n/a
NDARWV452YZN,178728,14,1,n/a
NDARWV938NKD,186954,14,1,n/a
NDARWX173EFW,193229,14,1,n/a
NDARWX605LAD,177254,14,1,n/a
NDARXE542EMB,230233,14,1,n/a
NDARYA955CY1,179154,14,1,n/a
NDARYJ301DYN,172440,14,1,n/a
NDARYL090TGH,181177,14,1,n/a
NDARYN152YMW,176378,14,1,n/a
NDARYW984FLT,177203,14,1,n/a
NDARYZ986HEW,201904,14,1,n/a
NDARZG081LYG,182253,14,1,n/a
NDARZR538EZH,197029,14,1,n/a
NDARZY224TFX,215855,14,1,n/a
NDARAN262WK6,241479,14,1,n/a
NDARBN611GRA,197903,14,1,n/a
NDARCN500KJG,180254,14,1,n/a
NDAREW661NZJ,194353,14,1,n/a
NDARGP399TDM,180304,14,1,n/a
NDARHW575ZJ5,206104,14,1,n/a
NDARKC978MR4,213228,14,1,n/a
NDARKN175HWB,233928,14,1,n/a
NDARLY947EXR,205504,14,1,n/a
NDARMA598JTX,207278,14,1,n/a
NDARTA344CCA,176102,14,1,n/a
NDARTH433TE0,176914,14,1,n/a
NDARTT383DPY,184053,14,1,n/a
NDARTT979FDD,211054,14,1,n/a
NDARTV776ZJ8,284248,14,1,n/a
NDARUD306BB0,176178,14,1,n/a
NDARUK101YT3,181378,14,1,n/a
NDARUT651WFC,177229,14,1,n/a
NDARYN474PEK,287454,14,1,n/a
NDARYZ871DXQ,189554,14,1,n/a
NDARZC058BA5,178326,14,1,n/a
NDARAB708LM5,222077,15,1,n/a
NDARCP292KPA,209904,14,1,n/a
NDARDE827UF0,252663,15,1,n/a
NDAREC277JCP,262607,14,1,n/a
NDARFG118DW3,187479,14,1,n/a
NDARFX626DFH,181028,14,1,n/a
NDARHN482HPM,239603,15,1,n/a
NDARKN346XZH,179162,14,1,n/a
NDARKT032RYR,176387,14,1,n/a
NDARNB674VMY,210553,14,1,n/a
NDARPH474YF3,224104,14,1,n/a
NDARRD943ZWU,195903,14,1,n/a
NDARRV688GUX,179277,14,1,n/a
NDARRW643DHJ,233979,14,1,n/a
NDARRY126FA5,313923,14,1,n/a
NDARVN270UU2,174013,14,1,n/a
NDARWT694TXM,235803,14,1,n/a
