Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAB055BPR,NaN,NaN,0,n/a
NDARAB348EWR,NaN,NaN,0,n/a
NDARAB458VK9,NaN,NaN,0,n/a
NDARAB756JDJ,112652,79,1,n/a
NDARAD224CRB,NaN,NaN,0,n/a
NDARAE301XTM,NaN,NaN,0,n/a
NDARAE877NER,NaN,NaN,0,n/a
NDARAT680GJA,NaN,NaN,0,n/a
NDARAX277ATU,NaN,NaN,0,n/a
NDARAY283AU1,NaN,NaN,0,n/a
NDARBK106KRH,NaN,NaN,0,n/a
NDARBM197EFF,NaN,NaN,0,n/a
NDARCA578CEB,127090,79,1,n/a
NDARCH628LKW,118576,79,1,n/a
NDARCJ011TTG,NaN,NaN,0,n/a
NDARCL008HLA,NaN,NaN,0,n/a
NDARCR594JN0,NaN,NaN,0,n/a
NDARDV865ENP,NaN,NaN,0,n/a
NDARDZ147ETZ,150686,79,1,n/a
NDARDZ425JVB,NaN,NaN,0,n/a
NDARFA780CUG,144277,79,1,n/a
NDARFD453NPR,NaN,NaN,0,n/a
NDARFD552FRH,NaN,NaN,0,n/a
NDARFL793LDE,125742,79,1,n/a
NDARFR301KKP,95926,79,1,n/a
NDARFU786BN4,NaN,NaN,0,n/a
NDARFX455JFY,160215,79,1,n/a
NDARFX710UZA,NaN,NaN,0,n/a
NDARGE994BMX,NaN,NaN,0,n/a
NDARGH592NZ2,NaN,NaN,0,n/a
NDARGP191YHN,NaN,NaN,0,n/a
NDARGV436PFT,NaN,NaN,0,n/a
NDARGZ553TMQ,NaN,NaN,0,n/a
NDARHF545HFW,118166,79,1,n/a
NDARHP039DBU,NaN,NaN,0,n/a
NDARHT774ZK1,112465,79,1,n/a
NDARJA737FAJ,NaN,NaN,0,n/a
NDARJA830BYV,NaN,NaN,0,n/a
NDARJG687YYX,NaN,NaN,0,n/a
NDARJG740PM8,NaN,NaN,0,n/a
NDARJJ817UP1,NaN,NaN,0,n/a
NDARKB614KGY,NaN,NaN,0,n/a
NDARKG697CEW,NaN,NaN,0,n/a
NDARKK597VDH,NaN,NaN,0,n/a
NDARKM250ET5,182085,79,1,n/a
NDARKT952ML4,NaN,NaN,0,n/a
NDARKZ085UKQ,98617,79,1,n/a
NDARLB581AXF,217410,79,1,n/a
NDARLJ168LXY,NaN,NaN,0,n/a
NDARLT314TWP,NaN,NaN,0,n/a
NDARLV155RW0,149202,79,1,n/a
NDARLW312JT8,NaN,NaN,0,n/a
NDARMA154FAK,NaN,NaN,0,n/a
NDARMH364EMW,173053,79,1,n/a
NDARMW088NNR,NaN,NaN,0,n/a
NDARNE729PN2,159302,79,1,n/a
NDARNE906EJA,235843,79,1,n/a
NDARNJ899HW7,NaN,NaN,0,n/a
NDARNK489GNR,NaN,NaN,0,n/a
NDARNL587LVL,NaN,NaN,0,n/a
NDARPG847LB8,NaN,NaN,0,n/a
NDARPM572ZZV,NaN,NaN,0,n/a
NDARPY297MD8,NaN,NaN,0,n/a
NDARRZ606EDP,NaN,NaN,0,n/a
NDARTC710UM1,NaN,NaN,0,n/a
NDARTN483XE4,NaN,NaN,0,n/a
NDARTU644WHZ,NaN,NaN,0,n/a
NDARTV107XD4,154785,79,1,n/a
NDARTY549YDG,197037,79,1,n/a
NDARUC022JWT,NaN,NaN,0,n/a
NDARUL454XRE,NaN,NaN,0,n/a
NDARUP067TM8,186227,79,1,n/a
NDARVD194JX2,NaN,NaN,0,n/a
NDARVK847ZRT,NaN,NaN,0,n/a
NDARVP109DF0,NaN,NaN,0,n/a
NDARVZ525AA0,NaN,NaN,0,n/a
NDARWB782FLR,NaN,NaN,0,n/a
NDARWD911WBU,NaN,NaN,0,n/a
NDARWF086XF8,NaN,NaN,0,n/a
NDARWM683XYZ,NaN,NaN,0,n/a
NDARWN424BPK,NaN,NaN,0,n/a
NDARWN709HA2,NaN,NaN,0,n/a
NDARWR448MER,135277,79,1,n/a
NDARWV452YZN,137528,79,1,n/a
NDARWV938NKD,254481,79,1,n/a
NDARWX173EFW,NaN,NaN,0,n/a
NDARWX605LAD,NaN,NaN,0,n/a
NDARXE542EMB,136591,79,1,n/a
NDARYA955CY1,NaN,NaN,0,n/a
NDARYJ301DYN,148012,79,1,n/a
